movies_row,movie_title,book_row,book_title,cosine_sim,label
915,Stepmom,1338,Daughter of Fortune,0.37679028511047363,0
915,Stepmom,7469,Battle Hymn of the Tiger Mother,0.36657798290252686,0
915,Stepmom,3305,The Lottery and Other Stories,0.3568305969238281,0
2161,Quigley Down Under,8556,How to Tell If Your Cat Is Plotting to Kill You,0.29254934191703796,0
2161,Quigley Down Under,8513,"Suspect (Scott James & Maggie, #1)",0.28452548384666443,0
2161,Quigley Down Under,5029,Old Possum's Book of Practical Cats,0.25507161021232605,0
1522,Cradle Will Rock,6151,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",0.4084833264350891,1
1522,Cradle Will Rock,4989,The Rest Is Noise: Listening to the Twentieth Century,0.39649176597595215,0
1522,Cradle Will Rock,4953,The Society of the Spectacle,0.39098894596099854,0
2510,Beverly Hills Cop,9460,"Dominic (Slater Brothers, #1)",0.34005677700042725,0
2510,Beverly Hills Cop,2193,"Eyes of Prey (Lucas Davenport, #3)",0.3365110754966736,0
2510,Beverly Hills Cop,2269,"One Step Behind  (Kurt Wallander, #7)",0.32543736696243286,0
154,Rise of the Guardians,8155,"Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",0.32778358459472656,0
154,Rise of the Guardians,7372,Dreams of a Dark Warrior (Immortals After Dark #11),0.32214659452438354,0
154,Rise of the Guardians,7501,"Everlasting (The Immortals, #6)",0.3117974102497101,0
370,Now You See Me 2,2312,"Blowback (Scot Harvath, #4)",0.29463887214660645,0
370,Now You See Me 2,143,The Men Who Stare at Goats,0.29281604290008545,0
370,Now You See Me 2,7719,"Full Black (Scot Harvath, #10)",0.2819940745830536,0
1746,Welcome Home Roscoe Jenkins,597,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",0.2627635598182678,0
1746,Welcome Home Roscoe Jenkins,2999,"Heaven, Texas (Chicago Stars, #2)",0.25128301978111267,0
1746,Welcome Home Roscoe Jenkins,559,"The Big Over Easy (Nursery Crime, #1)",0.24237161874771118,0
32,Alice in Wonderland,1669,Alice's Adventures in Wonderland: A Pop-Up Adaptation,0.46345317363739014,1
32,Alice in Wonderland,6653,Alice's Adventures in Wonderland,0.4608749747276306,1
32,Alice in Wonderland,9629,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,0.45019686222076416,1
3940,Letters to God,7281,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World",0.5010984539985657,1
3940,Letters to God,4182,Beautiful Boy: A Father's Journey Through His Son's Addiction,0.4895157814025879,1
3940,Letters to God,203,The Lost Boy (Dave Pelzer #2),0.45129019021987915,1
3183,The Ice Pirates,2692,Cosmos,0.34246641397476196,0
3183,The Ice Pirates,155,The World Is Flat: A Brief History of the Twenty-first Century,0.3391610383987427,0
3183,The Ice Pirates,1604,Death by Black Hole - And Other Cosmic Quandaries,0.3368820548057556,0
3075,The House of Mirth,4503,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,0.4051876366138458,1
3075,The House of Mirth,3643,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",0.35241803526878357,0
3075,The House of Mirth,2495,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,0.3282955288887024,0
778,Meet Dave,7049,Packing for Mars: The Curious Science of Life in the Void,0.2843475341796875,0
778,Meet Dave,5687,"No Humans Involved (Women of the Otherworld, #7)",0.27157148718833923,0
778,Meet Dave,4294,"The Ship Who Sang (Brainship, #1)",0.26298242807388306,0
4536,Kiss the Bride,8488,"The Marriage Mistake (Marriage to a Billionaire, #3)",0.31306904554367065,0
4536,Kiss the Bride,9607,"The Friend Zone (Game On, #2)",0.3085581958293915,0
4536,Kiss the Bride,3629,"On the Way to the Wedding (Bridgertons, #8)",0.3078303337097168,0
4420,Bang Bang Baby,3002,"Dream a Little Dream (Chicago Stars, #4)",0.3387314975261688,0
4420,Bang Bang Baby,8238,"The Magic (The Secret, #3)",0.3277606666088104,0
4420,Bang Bang Baby,5492,There's a Nightmare in My Closet,0.3271227777004242,0
1740,Kick-Ass 2,8518,"Seducing Cinderella (Fighting for Love, #1)",0.39757269620895386,0
1740,Kick-Ass 2,8817,"Fighting for Flight (Fighting, #1)",0.388039231300354,0
1740,Kick-Ass 2,8123,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,0.38277167081832886,0
3946,Damsels in Distress,471,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",0.41846466064453125,1
3946,Damsels in Distress,9906,"The Score (Off-Campus, #3)",0.41626065969467163,1
3946,Damsels in Distress,2736,for colored girls who have considered suicide/when the rainbow is enuf,0.3996826112270355,0
3326,Ta Ra Rum Pum,323,Maximum City: Bombay Lost and Found,0.4158514738082886,1
3326,Ta Ra Rum Pum,3418,The Inheritance of Loss,0.3851926624774933,0
3326,Ta Ra Rum Pum,1784,"The Twentieth Wife (Taj Mahal Trilogy, #1)",0.3839915096759796,0
1188,Behind Enemy Lines,5451,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,0.36092936992645264,0
1188,Behind Enemy Lines,7963,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,0.3402550220489502,0
1188,Behind Enemy Lines,4947,Flight of the Intruder (Jake Grafton #1),0.31395184993743896,0
1825,Jimmy Neutron: Boy Genius,167,The Universe in a Nutshell,0.36713406443595886,0
1825,Jimmy Neutron: Boy Genius,2116,"Jimmy Corrigan, the Smartest Kid on Earth",0.3547581136226654,0
1825,Jimmy Neutron: Boy Genius,4031,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",0.35247743129730225,0
3328,The Hole,6046,"The Redeemer (Harry Hole, #6)",0.42279016971588135,1
3328,The Hole,6910,"Eternal Kiss of Darkness (Night Huntress World, #2)",0.40916937589645386,1
3328,The Hole,5179,"The Devil's Star (Harry Hole, #5)",0.4039152264595032,1
1960,Rocky Balboa,9086,"Worth the Fight (MMA Fighter, #1)",0.33355093002319336,0
1960,Rocky Balboa,9460,"Dominic (Slater Brothers, #1)",0.27410459518432617,0
1960,Rocky Balboa,9002,"Remy (Real, #3)",0.25082746148109436,0
316,Gangs of New York,7730,Killing Lincoln: The Shocking Assassination that Changed America Forever,0.40592730045318604,1
316,Gangs of New York,5937,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,0.3887295722961426,0
316,Gangs of New York,3977,Manhunt: The 12-Day Chase for Lincoln's Killer,0.38573533296585083,0
426,The Hunger Games,6193,"The Hunger Games (The Hunger Games, #1)",0.48880627751350403,1
426,The Hunger Games,7962,The World of the Hunger Games (Hunger Games Trilogy),0.4835406541824341,1
426,The Hunger Games,7053,"Mockingjay (The Hunger Games, #3)",0.4754701256752014,1
4619,Death Race 2000,8587,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",0.3967564105987549,0
4619,Death Race 2000,9860,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,0.34126588702201843,0
4619,Death Race 2000,9987,The Underground Railroad,0.33364981412887573,0
3443,Grease,6786,"Rock Chick (Rock Chick, #1)",0.38173389434814453,0
3443,Grease,9049,"Friend-Zoned (Friend-Zoned, #1)",0.3792401850223541,0
3443,Grease,9108,"Before Jamaica Lane (On Dublin Street, #3)",0.3735683858394623,0
1815,Taken,7901,A Walk Across the Sun,0.4281454086303711,1
1815,Taken,4281,Sold,0.41176682710647583,1
1815,Taken,6622,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,0.37831375002861023,0
1081,Revolutionary Road,2562,Revolutionary Road,0.44429898262023926,1
1081,Revolutionary Road,6913,Turtle in Paradise,0.42889323830604553,1
1081,Revolutionary Road,5254,Tom's Midnight Garden,0.4147757291793823,1
4166,Abandoned,3613,The Perfect Storm: A True Story of Men Against the Sea,0.40893974900245667,1
4166,Abandoned,1408,In the Heart of the Sea: The Tragedy of the Whaleship Essex,0.32176312804222107,0
4166,Abandoned,3751,Adrift: Seventy-Six Days Lost at Sea,0.29837220907211304,0
3617,Force 10 from Navarone,5451,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,0.34481579065322876,0
3617,Force 10 from Navarone,4711,The Guns of Navarone,0.33202648162841797,0
3617,Force 10 from Navarone,5906,"Courageous (The Lost Fleet, #3)",0.3307429552078247,0
1384,Friends with Benefits,9108,"Before Jamaica Lane (On Dublin Street, #3)",0.42462509870529175,1
1384,Friends with Benefits,8740,"Down London Road (On Dublin Street, #2)",0.4181612730026245,1
1384,Friends with Benefits,9568,"Beautiful Redemption (The Maddox Brothers, #2)",0.403238981962204,1
104,Poseidon,1408,In the Heart of the Sea: The Tragedy of the Whaleship Essex,0.41641849279403687,1
104,Poseidon,6981,"Ship Breaker (Ship Breaker, #1)",0.33385270833969116,0
104,Poseidon,3613,The Perfect Storm: A True Story of Men Against the Sea,0.26804983615875244,0
4377,I Origins,3728,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,0.4166608154773712,1
4377,I Origins,336,Genome: the Autobiography of a Species in 23 Chapters,0.41504061222076416,1
4377,I Origins,165,Darwin's Dangerous Idea: Evolution and the Meanings of Life,0.40416890382766724,1
2066,Firefox,7120,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,0.25537484884262085,0
2066,Firefox,2981,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",0.24494366347789764,0
2066,Firefox,8219,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,0.2438429743051529,0
1950,The True Story of Puss 'n Boots,838,"Ballet Shoes (Shoes, #1)",0.3519034683704376,0
1950,The True Story of Puss 'n Boots,1566,Omerta,0.34901177883148193,0
1950,The True Story of Puss 'n Boots,3948,Pulp,0.3452843427658081,0
1702,Die Hard,9560,"NYPD Red 3 (NYPD Red, #3)",0.30488061904907227,0
1702,Die Hard,6417,"The Scarecrow (Jack McEvoy, #2)",0.28763967752456665,0
1702,Die Hard,8457,"NYPD Red (NYPD Red, #1)",0.2827276289463043,0
2244,The Cold Light of Day,4800,"Kidnapped (David Balfour, #1)",0.37499240040779114,0
2244,The Cold Light of Day,2722,Aura,0.32871514558792114,0
2244,The Cold Light of Day,609,The Club Dumas,0.32294392585754395,0
1041,Taken 2,6844,"First to Kill (Nathan McBride, #1)",0.28702086210250854,0
1041,Taken 2,280,"From Russia With Love (James Bond, #5)",0.271531879901886,0
1041,Taken 2,3472,The General's Daughter,0.2701341509819031,0
2674,The Spy Who Loved Me,280,"From Russia With Love (James Bond, #5)",0.3840290904045105,0
2674,The Spy Who Loved Me,7120,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,0.3371756672859192,0
2674,The Spy Who Loved Me,3998,Ice Station Zebra,0.33452776074409485,0
3550,Miss Julie,5517,The Faerie Queene ,0.4127923548221588,1
3550,Miss Julie,3605,"The Wedding (Lairds' Fiancées, #2)",0.39496076107025146,0
3550,Miss Julie,1155,"Daughter of the Forest  (Sevenwaters, #1)",0.38729262351989746,0
4571,Napoleon Dynamite,8144,My Friend Dahmer,0.42821067571640015,1
4571,Napoleon Dynamite,3270,Loser,0.42289549112319946,1
4571,Napoleon Dynamite,6240,"Chains (Seeds of America, #1)",0.41715794801712036,1
3721,Airlift,2981,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",0.3101857900619507,0
3721,Airlift,3640,The Looming Tower: Al-Qaeda and the Road to 9/11,0.3000224232673645,0
3721,Airlift,6163,تاكسي: حواديت المشاوير,0.2875775694847107,0
636,The Santa Clause 2,5242,The Endurance: Shackleton's Legendary Antarctic Expedition,0.3284682631492615,0
636,The Santa Clause 2,5850,Rudolph the Red-Nosed Reindeer,0.32544225454330444,0
636,The Santa Clause 2,5476,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",0.29736649990081787,0
2389,Renaissance,7797,"The Hidden Child (Patrik Hedström, #5)",0.3783683776855469,0
2389,Renaissance,6966,"The Ice Princess (Patrik Hedström, #1)",0.3605159521102905,0
2389,Renaissance,9657,"Eeny Meeny (Helen Grace, #1)",0.3596380352973938,0
2471,Hot Fuzz,2038,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",0.3505024313926697,0
2471,Hot Fuzz,4994,"Well-Schooled in Murder (Inspector Lynley, #3)",0.33913350105285645,0
2471,Hot Fuzz,7057,"This Body of Death (Inspector Lynley, #16)",0.33212339878082275,0
2686,My Boss's Daughter,9990,Bossman,0.3163672685623169,0
2686,My Boss's Daughter,9652,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",0.30310407280921936,0
2686,My Boss's Daughter,2951,"Rich Dad, Poor Dad",0.28329193592071533,0
1391,License to Wed,6724,"Fools Rush In (Weddings by Bella, #1)",0.44830501079559326,1
1391,License to Wed,8488,"The Marriage Mistake (Marriage to a Billionaire, #3)",0.43268880248069763,1
1391,License to Wed,8305,"The Marriage Bargain (Marriage to a Billionaire, #1)",0.417222261428833,1
4391,Speedway Junky,8091,"Hot Ticket (Sinners on Tour, #3)",0.33940550684928894,0
4391,Speedway Junky,8995,"Driven (Driven, #1)",0.3367431163787842,0
4391,Speedway Junky,9023,"Fueled (Driven, #2)",0.3308277130126953,0
3150,Gentlemen Broncos,6712,Stolen: A Letter to My Captor,0.44846007227897644,1
3150,Gentlemen Broncos,5107,"The Thief (The Queen's Thief, #1)",0.43940114974975586,1
3150,Gentlemen Broncos,9421,"Skin Deep (Legion, #2)",0.43768051266670227,1
2051,The Libertine,3736,Selected Poems,0.4311864376068115,1
2051,The Libertine,3732,The Love Song of J. Alfred Prufrock and Other Poems,0.4050232768058777,1
2051,The Libertine,2658,The Collected Poems of W.B. Yeats,0.3984453082084656,0
2024,Gandhi,3668,The Story of My Experiments With Truth,0.48605889081954956,1
2024,Gandhi,4897,India After Gandhi: The History of the World's Largest Democracy,0.4618028402328491,1
2024,Gandhi,2473,A Passage to India,0.3054937720298767,0
4383,Lisa Picard Is Famous,5629,"It Happened One Autumn (Wallflowers, #2)",0.3844510316848755,0
4383,Lisa Picard Is Famous,5419,"Again the Magic (Wallflowers, #0)",0.36816391348838806,0
4383,Lisa Picard Is Famous,9835,"Hollywood Dirt (Hollywood Dirt, #1)",0.35953864455223083,0
3559,Ouija,6501,"The Awakening (Darkest Powers, #2)",0.40273791551589966,1
3559,Ouija,3898,The Places That Scare You: A Guide to Fearlessness in Difficult Times,0.3891980051994324,0
3559,Ouija,6197,"The Summoning (Darkest Powers, #1)",0.3805001378059387,0
570,Ransom,4800,"Kidnapped (David Balfour, #1)",0.38554880023002625,0
570,Ransom,4054,Wiseguy,0.3353136479854584,0
570,Ransom,6742,"Worst Case (Michael Bennett, #3)",0.3330361545085907,0
1625,Virtuosity,7164,"Kill the Dead (Sandman Slim, #2)",0.33040377497673035,0
1625,Virtuosity,6430,"Daemon (Daemon, #1)",0.32811546325683594,0
1625,Virtuosity,6135,"Infected (Infected, #1)",0.3191957473754883,0
4142,The Lady from Shanghai,8447,"The Marriage Trap (Marriage to a Billionaire, #2)",0.38115766644477844,0
4142,The Lady from Shanghai,8488,"The Marriage Mistake (Marriage to a Billionaire, #3)",0.356426864862442,0
4142,The Lady from Shanghai,8654,"The Unwanted Wife (Unwanted, #1)",0.3545226454734802,0
2727,The Last Godfather,4687,Sleepers,0.352763295173645,0
2727,The Last Godfather,1567,The Godfather,0.30431345105171204,0
2727,The Last Godfather,8183,"Stolen Prey (Lucas Davenport, #22)",0.29906582832336426,0
722,Coraline,1426,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",0.3966001272201538,0
722,Coraline,7557,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",0.3835734724998474,0
722,Coraline,1155,"Daughter of the Forest  (Sevenwaters, #1)",0.3821640908718109,0
190,The Adventures of Tintin,4177,"The Secret of the Unicorn (Tintin, #11)",0.4794085621833801,1
190,The Adventures of Tintin,3274,Tintin in the Land of the Soviets (Tintin #1),0.4027102589607239,1
190,The Adventures of Tintin,4708,"The Eagle Has Landed (Liam Devlin, #1)",0.35907691717147827,0
4505,Love Letters,2494,Love Is a Mix Tape,0.43153631687164307,1
4505,Love Letters,4132,"Loves Music, Loves to Dance",0.4140697717666626,1
4505,Love Letters,7917,Are You My Mother?,0.4108906388282776,1
149,Armageddon,1357,The Making of the Atomic Bomb,0.26747414469718933,0
149,Armageddon,8219,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,0.24752973020076752,0
149,Armageddon,6046,"The Redeemer (Harry Hole, #6)",0.2350253313779831,0
2451,Sydney White,3173,The Symposium,0.4390937387943268,1
2451,Sydney White,129,"Agamemnon (Oresteia, #1)",0.42813992500305176,1
2451,Sydney White,119,The Iliad,0.4220767021179199,1
2172,Endless Love,3000,Kiss an Angel,0.3959364891052246,0
2172,Endless Love,364,The Drama of the Gifted Child: The Search for the True Self,0.38709884881973267,0
2172,Endless Love,1524,The Art of Seduction,0.3805064558982849,0
45,World War Z,1299,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,0.47797518968582153,1
45,World War Z,6135,"Infected (Infected, #1)",0.4673239588737488,1
45,World War Z,2181,"The Ghost Map: The Story of London's Most Terrifying Epidemic - and How It Changed Science, Cities, and the Modern World",0.4672210216522217,1
1113,28 Days,3013,Drinking: A Love Story,0.43819934129714966,1
1113,28 Days,3158,Smashed: Story of a Drunken Girlhood,0.41153979301452637,1
1113,28 Days,9645,Blackout: Remembering the Things I Drank to Forget,0.3837031424045563,0
4385,A LEGO Brickumentary,488,Cradle to Cradle: Remaking the Way We Make Things,0.33138829469680786,0
4385,A LEGO Brickumentary,4069,"A Bear Called Paddington (Paddington, #1)",0.31961920857429504,0
4385,A LEGO Brickumentary,90,"The Egypt Game (Game, #1)",0.3075687289237976,0
530,Killers,9652,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",0.4166305363178253,1
530,Killers,8374,"The Assassin and the Empire (Throne of Glass, #0.5)",0.41223788261413574,1
530,Killers,8286,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",0.4070521295070648,1
4781,Stories of Our Lives,6126,Say You're One of Them,0.4705004096031189,1
4781,Stories of Our Lives,9972,Born a Crime: Stories From a South African Childhood,0.42773646116256714,1
4781,Stories of Our Lives,4866,King Leopold's Ghost,0.410984069108963,1
357,Ben-Hur,449,The Innocent Man: Murder and Injustice in a Small Town,0.33045661449432373,0
357,Ben-Hur,1720,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",0.32378894090652466,0
357,Ben-Hur,2835,The Prince and the Pauper,0.3228093385696411,0
2403,Aliens,6112,"The Talented Mr. Ripley (Ripley, #1)",0.44880470633506775,1
2403,Aliens,2995,Scarlett,0.33683061599731445,0
2403,Aliens,7049,Packing for Mars: The Curious Science of Life in the Void,0.33183276653289795,0
4570,Roadside,1512,"The Hunt for Red October (Jack Ryan Universe, #4)",0.3438479006290436,0
4570,Roadside,462,The Client,0.34067079424858093,0
4570,Roadside,449,The Innocent Man: Murder and Injustice in a Small Town,0.3385307192802429,0
2679,The Iron Lady,8096,Elizabeth the Queen: The Life of a Modern Monarch,0.357442170381546,0
2679,The Iron Lady,3884,Elizabeth: The Struggle for the Throne,0.35599350929260254,0
2679,The Iron Lady,4785,Georgiana: Duchess of Devonshire,0.33727559447288513,0
2392,Superbad,9607,"The Friend Zone (Game On, #2)",0.30810001492500305,0
2392,Superbad,9079,The Impossible Knife of Memory,0.2703981399536133,0
2392,Superbad,5405,Cut,0.2637450098991394,0
497,Red Dragon,2013,"Hannibal (Hannibal Lecter, #3)",0.4987812638282776,1
497,Red Dragon,1644,"The Silence of the Lambs  (Hannibal Lecter, #2)",0.4711396098136902,1
497,Red Dragon,2012,"Hannibal Rising (Hannibal Lecter, #4)",0.44855794310569763,1
2420,Lottery Ticket,5723,The Millionaire Mind,0.40339183807373047,1
2420,Lottery Ticket,3835,Financial Peace Revisited,0.3826986253261566,0
2420,Lottery Ticket,96,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,0.37217700481414795,0
2190,Loser,9752,"The Deal (Off-Campus, #1)",0.390148788690567,0
2190,Loser,9906,"The Score (Off-Campus, #3)",0.36381426453590393,0
2190,Loser,9805,"The Mistake (Off-Campus, #2)",0.3548094928264618,0
3028,Kung Pow: Enter the Fist,4944,The Manchurian Candidate (Movie Tie-In Edition),0.3883512616157532,0
3028,Kung Pow: Enter the Fist,4218,"Forrest Gump (Forrest Gump, #1)",0.3304084241390228,0
3028,Kung Pow: Enter the Fist,5812,Braveheart,0.31626656651496887,0
839,Evita,1618,La casa de Bernarda Alba,0.39814049005508423,0
839,Evita,2665,El túnel,0.3791542053222656,0
839,Evita,230,The Stories of Eva Luna,0.3630405366420746,0
2391,Red Lights,1387,The Demon-Haunted World: Science as a Candle in the Dark,0.4256935119628906,1
2391,Red Lights,6501,"The Awakening (Darkest Powers, #2)",0.4087299704551697,1
2391,Red Lights,2092,Hell House,0.40613967180252075,1
3371,Split Second,2381,The Sea Wolf,0.3194696605205536,0
3371,Split Second,1408,In the Heart of the Sea: The Tragedy of the Whaleship Essex,0.31417620182037354,0
3371,Split Second,931,"Over Sea, Under Stone (The Dark Is Rising, #1)",0.2999669909477234,0
3511,The Spanish Apartment,4819,Almost French: Love and a New Life in Paris,0.44466590881347656,1
3511,The Spanish Apartment,599,Paris to the Moon,0.4172898530960083,1
3511,The Spanish Apartment,607,La Dame aux Camélias,0.40144598484039307,1
3747,The Kids Are All Right,8207,Bringing Up Bébé: One American Mother Discovers the Wisdom of French Parenting,0.41977158188819885,1
3747,The Kids Are All Right,4149,What to Expect When You're Expecting,0.3856046795845032,0
3747,The Kids Are All Right,9781,"The Story of the Lost Child (The Neapolitan Novels, #4)",0.3675023317337036,0
1540,American Pie 2,8383,"The Last Man (Mitch Rapp, #13)",0.28119945526123047,0
1540,American Pie 2,4209,"Memorial Day (Mitch Rapp, #7)",0.2792549133300781,0
1540,American Pie 2,4448,The Outsiders,0.2776128649711609,0
1567,Warm Bodies,8376,The Zombie Room,0.468377023935318,1
1567,Warm Bodies,7116,"Warm Bodies (Warm Bodies, #1)",0.44215941429138184,1
1567,Warm Bodies,4286,"Rapture in Death (In Death, #4)",0.4063469171524048,1
3099,The Brown Bunny,8587,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",0.368389368057251,0
3099,The Brown Bunny,8227,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,0.2989860475063324,0
3099,The Brown Bunny,6272,The Art of Racing in the Rain,0.2935483753681183,0
745,Miss Congeniality 2: Armed and Fabulous,9466,"The Job (Fox and O'Hare, #3)",0.3824026584625244,0
745,Miss Congeniality 2: Armed and Fabulous,9155,"The Chase (Fox and O'Hare, #2)",0.36179283261299133,0
745,Miss Congeniality 2: Armed and Fabulous,8764,"The Heist (Fox and O'Hare, #1)",0.35954195261001587,0
2815,Ace Ventura: Pet Detective,6517,Dog on It (A Chet and Bernie Mystery #1),0.3190973997116089,0
2815,Ace Ventura: Pet Detective,4842,"Eye of the Storm (Sean Dillon, #1)",0.30954861640930176,0
2815,Ace Ventura: Pet Detective,6417,"The Scarecrow (Jack McEvoy, #2)",0.30175065994262695,0
1434,Parker,2269,"One Step Behind  (Kurt Wallander, #7)",0.356250137090683,0
1434,Parker,2267,"Sidetracked (Kurt Wallander, #5)",0.3466368317604065,0
1434,Parker,7784,"The Keeper of Lost Causes (Department Q, #1)",0.34384027123451233,0
1200,The Living Daylights,280,"From Russia With Love (James Bond, #5)",0.5482126474380493,1
1200,The Living Daylights,278,"On Her Majesty's Secret Service (James Bond, #11)",0.48436254262924194,1
1200,The Living Daylights,273,"Moonraker (James Bond, #3)",0.46077629923820496,1
3305,Code of Honor,9061,An Officer and a Spy,0.37959611415863037,0
3305,Code of Honor,4054,Wiseguy,0.34531939029693604,0
3305,Code of Honor,4842,"Eye of the Storm (Sean Dillon, #1)",0.3300994634628296,0
3385,The Visitors,1368,The Time Machine/The Invisible Man,0.4466497600078583,1
3385,The Visitors,8306,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,0.43176835775375366,1
3385,The Visitors,6455,The Time Traveller's Guide to Medieval England: A Handbook for Visitors to the Fourteenth Century,0.43042153120040894,1
2222,Code Name: The Cleaner,8946,"Taking Shots (Assassins, #1)",0.2834108769893646,0
2222,Code Name: The Cleaner,8513,"Suspect (Scott James & Maggie, #1)",0.28335893154144287,0
2222,Code Name: The Cleaner,6266,"The Charlemagne Pursuit (Cotton Malone, #4)",0.28255903720855713,0
562,The Village,122,Hamlet,0.3430468738079071,0
562,The Village,359,"Mayflower: A Story of Courage, Community, and War",0.33204734325408936,0
562,The Village,3729,"Hamlet: Screenplay, Introduction And Film Diary",0.32462751865386963,0
2360,Getaway,597,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",0.26173627376556396,0
2360,Getaway,8628,"Hawkeye, Volume 1: My Life as a Weapon",0.2547750174999237,0
2360,Getaway,9545,"Crash & Burn (Tessa Leoni, #3)",0.24705296754837036,0
3391,Gerry,203,The Lost Boy (Dave Pelzer #2),0.303783655166626,0
3391,Gerry,8902,"Lost & Found (Lost & Found, #1)",0.2882211208343506,0
3391,Gerry,5839,"Tunnels (Tunnels, #1)",0.2833360433578491,0
118,Ratatouille,2724,Barefoot in Paris,0.48118114471435547,1
118,Ratatouille,3844,Mastering the Art of French Cooking,0.46576356887817383,1
118,Ratatouille,6564,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,0.45963799953460693,1
4078,Boys Don't Cry,8143,"Lady Luck (Colorado Mountain, #3)",0.4734227657318115,1
4078,Boys Don't Cry,2568,Boy Meets Girl: Say Hello to Courtship,0.46324294805526733,1
4078,Boys Don't Cry,8500,"Breathe (Colorado Mountain, #4)",0.45022863149642944,1
865,Seven Pounds,5841,"The Venetian Betrayal (Cotton Malone, #3)",0.40750765800476074,1
865,Seven Pounds,3807,The Third Secret,0.38433194160461426,0
865,Seven Pounds,5612,God's Smuggler,0.3779869079589844,0
2840,Prophecy,6882,"The Fall (The Strain Trilogy, #2)",0.2904841899871826,0
2840,Prophecy,6822,"The Enemy (The Enemy, #1)",0.2856346368789673,0
2840,Prophecy,2062,At the Mountains of Madness and Other Tales of Terror,0.28092285990715027,0
3706,Saving Private Perez,2812,La vida del Lazarillo de Tormes,0.44438350200653076,1
3706,Saving Private Perez,2779,La ciudad y los perros,0.4188375771045685,1
3706,Saving Private Perez,5866,Os Maias,0.4180338978767395,1
1435,Wimbledon,6759,Open,0.2711632251739502,0
1435,Wimbledon,8148,Gold,0.26110902428627014,0
1435,Wimbledon,8587,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",0.2582484781742096,0
4544,Everything Put Together,4970,Legally Blonde,0.2596103250980377,0
4544,Everything Put Together,2473,A Passage to India,0.23799699544906616,0
4544,Everything Put Together,580,number9dream,0.22535251080989838,0
1454,A Good Year,933,Trouble Is My Business,0.31659364700317383,0
1454,A Good Year,8979,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,0.29789599776268005,0
1454,A Good Year,6655,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",0.2950039505958557,0
2952,Return to the Blue Lagoon,4467,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",0.47889602184295654,1
